PaymentID,CustomerID,CardID,DateID,BillAmount,PaymentAmount,DueDate,PaymentDate,DaysPastDate,PaymentStatus
PAY009297,10379,207,20230718,16166.0,16065.54,2023-07-20,2023-07-18,0,Paid in Full
PAY009298,10379,207,20230819,25595.0,25340.86,2023-08-20,2023-08-19,0,Paid in Full
PAY009299,10379,207,20230905,9315.0,9288.65,2023-09-20,2023-09-05,0,Paid in Full
PAY009300,10379,207,20231018,2150.0,2053.09,2023-10-20,2023-10-18,0,Paid in Full
PAY009301,10379,207,20231105,13309.0,12819.98,2023-11-20,2023-11-05,0,Paid in Full
PAY009302,10379,207,20231213,31610.0,30811.94,2023-12-20,2023-12-13,0,Paid in Full
PAY009303,10379,207,20240116,3989.0,3958.39,2024-01-20,2024-01-16,0,Paid in Full
PAY009304,10379,207,20240215,20502.0,19994.75,2024-02-20,2024-02-15,0,Paid in Full
PAY009305,10379,207,20240311,29061.0,28694.88,2024-03-20,2024-03-11,0,Paid in Full
PAY009306,10379,207,20240406,23048.0,22055.74,2024-04-20,2024-04-06,0,Paid in Full
PAY009307,10379,207,20240504,28539.0,27472.23,2024-05-20,2024-05-04,0,Paid in Full
PAY009308,10379,207,20240605,19657.0,19393.38,2024-06-20,2024-06-05,0,Paid in Full
PAY009309,10379,207,20240710,12451.0,11931.01,2024-07-20,2024-07-10,0,Paid in Full
PAY009310,10379,207,20240805,25383.0,24559.77,2024-08-20,2024-08-05,0,Paid in Full
PAY009311,10379,207,20240911,16251.0,15653.67,2024-09-20,2024-09-11,0,Paid in Full
PAY009312,10379,207,20241007,29919.0,28946.43,2024-10-20,2024-10-07,0,Paid in Full
PAY009313,10379,207,20241114,22412.0,22085.15,2024-11-20,2024-11-14,0,Paid in Full
PAY009314,10379,207,20241212,24846.0,24060.68,2024-12-20,2024-12-12,0,Paid in Full
PAY009315,10379,207,20250215,22468.0,21968.38,2025-02-20,2025-02-15,0,Paid in Full
PAY009316,10379,207,20250312,43866.0,41891.88,2025-03-20,2025-03-12,0,Paid in Full
PAY009317,10379,207,20250407,29947.0,29655.04,2025-04-20,2025-04-07,0,Paid in Full
PAY009318,10379,207,20250502,25430.0,24628.81,2025-05-20,2025-05-02,0,Paid in Full
PAY009319,10379,207,20250616,26019.0,25561.76,2025-06-20,2025-06-16,0,Paid in Full
PAY009320,10379,207,20250708,13655.0,13467.51,2025-07-20,2025-07-08,0,Paid in Full
PAY009321,10379,207,20250816,12914.0,12403.68,2025-08-20,2025-08-16,0,Paid in Full
PAY009322,10379,207,20250903,21750.0,21624.58,2025-09-20,2025-09-03,0,Paid in Full
PAY009323,10379,207,20251007,34946.0,34275.43,2025-10-20,2025-10-07,0,Paid in Full
PAY009324,10379,207,20251117,17397.0,16900.08,2025-11-20,2025-11-17,0,Paid in Full
PAY009325,10379,207,20251212,7461.0,7155.97,2025-12-20,2025-12-12,0,Paid in Full
PAY009326,10379,207,20251231,42331.0,42208.88,2026-01-20,2026-01-11,0,Paid in Full
PAY009327,10380,206,20230304,873.0,135.93,2023-02-20,2023-03-04,12,Minimum Payment
PAY009328,10380,206,20230611,2402.0,190.05,2023-05-20,2023-06-11,22,Minimum Payment
PAY009329,10380,206,20230714,6606.0,642.63,2023-06-20,2023-07-14,24,Minimum Payment
PAY009330,10380,206,20230912,1007.0,164.5,2023-08-20,2023-09-12,23,Minimum Payment
PAY009331,10380,206,20231011,2846.0,419.49,2023-09-20,2023-10-11,21,Minimum Payment
PAY009332,10380,206,20231030,4906.0,771.27,2023-10-20,2023-10-30,10,Minimum Payment
PAY009333,10380,206,20231215,7568.0,845.86,2023-11-20,2023-12-15,25,Minimum Payment
PAY009334,10380,206,20240209,3854.0,579.28,2024-01-20,2024-02-09,20,Minimum Payment
PAY009335,10380,206,20240511,7668.0,798.31,2024-04-20,2024-05-11,21,Minimum Payment
PAY009336,10380,206,20240625,4140.0,329.45,2024-06-20,2024-06-25,5,Minimum Payment
PAY009337,10380,206,20240729,3766.0,521.87,2024-07-20,2024-07-29,9,Minimum Payment
PAY009338,10380,206,20240825,883.0,164.8,2024-08-20,2024-08-25,5,Minimum Payment
PAY009339,10380,206,20241005,4170.0,389.83,2024-09-20,2024-10-05,15,Minimum Payment
PAY009340,10380,206,20241111,9671.0,1107.68,2024-10-20,2024-11-11,22,Minimum Payment
PAY009341,10380,206,20241208,9562.0,1380.37,2024-11-20,2024-12-08,18,Minimum Payment
PAY009342,10380,206,20250112,1484.0,186.7,2024-12-20,2025-01-12,23,Minimum Payment
PAY009343,10380,206,20250204,10742.0,1805.51,2025-01-20,2025-02-04,15,Minimum Payment
PAY009344,10380,206,20250325,2623.0,410.88,2025-03-20,2025-03-25,5,Minimum Payment
PAY009345,10380,206,20250510,5436.0,316.17,2025-04-20,2025-05-10,20,Minimum Payment
PAY009346,10380,206,20250531,7432.0,1410.44,2025-05-20,2025-05-31,11,Minimum Payment
PAY009347,10380,206,20250630,534.0,82.95,2025-06-20,2025-06-30,10,Minimum Payment
PAY009348,10380,206,20250828,6276.0,1072.86,2025-08-20,2025-08-28,8,Minimum Payment
PAY009349,10380,206,20251103,2527.0,356.73,2025-10-20,2025-11-03,14,Minimum Payment
PAY009350,10380,206,20251231,6294.0,1069.22,2025-12-20,2026-01-07,18,Minimum Payment
PAY009351,10381,215,20230623,49179.0,221.08,2023-03-20,2023-06-23,95,Delinquent
PAY009352,10381,215,20230729,34618.0,481.52,2023-04-20,2023-07-29,100,Delinquent
PAY009353,10381,215,20231110,30491.0,1068.92,2023-08-20,2023-11-10,82,Delinquent
PAY009354,10381,215,20240131,37654.0,303.73,2023-09-20,2024-01-31,133,Delinquent
PAY009355,10381,215,20240412,23321.0,72.99,2023-10-20,2024-04-12,175,Delinquent
PAY009356,10381,215,20240513,6423.0,202.48,2023-11-20,2024-05-13,175,Delinquent
PAY009357,10381,215,20240420,29427.0,983.43,2023-12-20,2024-04-20,122,Delinquent
PAY009358,10381,215,20240315,39405.0,256.37,2024-01-20,2024-03-15,55,Delinquent
PAY009359,10381,215,20240627,46736.0,1597.15,2024-02-20,2024-06-27,128,Delinquent
PAY009360,10381,215,20240818,29448.0,808.96,2024-03-20,2024-08-18,151,Delinquent
PAY009361,10381,215,20240710,47872.0,995.9,2024-04-20,2024-07-10,81,Delinquent
PAY009362,10381,215,20240821,44054.0,1463.03,2024-05-20,2024-08-21,93,Delinquent
PAY009363,10381,215,20241012,13549.0,227.22,2024-06-20,2024-10-12,114,Delinquent
PAY009364,10381,215,20240831,23793.0,184.63,2024-07-20,2024-08-31,42,Delinquent
PAY009365,10381,215,20241215,5778.0,65.84,2024-08-20,2024-12-15,117,Delinquent
PAY009366,10381,215,20250120,13681.0,276.45,2024-09-20,2025-01-20,122,Delinquent
PAY009367,10381,215,20250320,11597.0,246.47,2024-10-20,2025-03-20,151,Delinquent
PAY009368,10381,215,20250220,9429.0,303.83,2024-11-20,2025-02-20,92,Delinquent
PAY009369,10381,215,20250706,17697.0,560.18,2025-01-20,2025-07-06,167,Delinquent
PAY009370,10381,215,20250616,23716.0,551.51,2025-02-20,2025-06-16,116,Delinquent
PAY009371,10381,215,20250824,41308.0,1290.11,2025-03-20,2025-08-24,157,Delinquent
PAY009372,10381,215,20250718,20268.0,155.47,2025-04-20,2025-07-18,89,Delinquent
PAY009373,10381,215,20251008,56880.0,113.91,2025-05-20,2025-10-08,141,Delinquent
PAY009374,10381,215,20251211,12061.0,421.48,2025-06-20,2025-12-11,174,Delinquent
PAY009375,10381,215,20250824,71355.0,215.65,2025-07-20,2025-08-24,35,Delinquent
PAY009376,10381,215,20251009,19741.0,194.8,2025-08-20,2025-10-09,50,Delinquent
PAY009377,10381,215,20251116,16276.0,452.68,2025-09-20,2025-11-16,57,Delinquent
PAY009378,10381,215,20251231,8835.0,144.7,2025-10-20,2026-04-13,175,Delinquent
PAY009379,10381,215,20251231,41933.0,1469.86,2025-11-20,2026-01-25,66,Delinquent
PAY009380,10381,215,20251231,7889.0,94.03,2025-12-20,2026-03-20,90,Delinquent
PAY009381,10381,215,20251231,71033.0,33.73,2026-01-20,2026-06-05,136,Delinquent
PAY009382,10382,206,20230213,1280.0,1235.24,2023-02-20,2023-02-13,0,Paid in Full
PAY009383,10382,206,20230306,4387.0,4294.45,2023-03-20,2023-03-06,0,Paid in Full
PAY009384,10382,206,20230516,16186.0,15680.95,2023-05-20,2023-05-16,0,Paid in Full
PAY009385,10382,206,20230615,10522.0,10277.3,2023-06-20,2023-06-15,0,Paid in Full
PAY009386,10382,206,20230713,1627.0,1616.96,2023-07-20,2023-07-13,0,Paid in Full
PAY009387,10382,206,20230808,3242.0,3227.81,2023-08-20,2023-08-08,0,Paid in Full
PAY009388,10382,206,20231018,3921.0,3777.09,2023-10-20,2023-10-18,0,Paid in Full
PAY009389,10382,206,20231119,1194.0,1161.89,2023-11-20,2023-11-19,0,Paid in Full
PAY009390,10382,206,20231216,8122.0,7938.91,2023-12-20,2023-12-16,0,Paid in Full
PAY009391,10382,206,20240105,4631.0,4619.22,2024-01-20,2024-01-05,0,Paid in Full
PAY009392,10382,206,20240217,758.0,757.95,2024-02-20,2024-02-17,0,Paid in Full
PAY009393,10382,206,20240412,5135.0,4938.69,2024-04-20,2024-04-12,0,Paid in Full
PAY009394,10382,206,20240617,3956.0,3902.0,2024-06-20,2024-06-17,0,Paid in Full
PAY009395,10382,206,20240702,5814.0,5633.19,2024-07-20,2024-07-02,0,Paid in Full
PAY009396,10382,206,20240818,6124.0,5820.28,2024-08-20,2024-08-18,0,Paid in Full
PAY009397,10382,206,20240911,4656.0,4425.35,2024-09-20,2024-09-11,0,Paid in Full
PAY009398,10382,206,20241019,4217.0,4103.26,2024-10-20,2024-10-19,0,Paid in Full
PAY009399,10382,206,20241113,6792.0,6618.24,2024-11-20,2024-11-13,0,Paid in Full
PAY009400,10382,206,20250109,4646.0,4418.94,2025-01-20,2025-01-09,0,Paid in Full
PAY009401,10382,206,20250217,7332.0,7217.23,2025-02-20,2025-02-17,0,Paid in Full
PAY009402,10382,206,20250311,3413.0,3292.52,2025-03-20,2025-03-11,0,Paid in Full
PAY009403,10382,206,20250406,1050.0,1026.89,2025-04-20,2025-04-06,0,Paid in Full
PAY009404,10382,206,20250508,4683.0,4519.31,2025-05-20,2025-05-08,0,Paid in Full
PAY009405,10382,206,20250802,7067.0,6772.71,2025-08-20,2025-08-02,0,Paid in Full
PAY009406,10382,206,20250919,8051.0,7812.36,2025-09-20,2025-09-19,0,Paid in Full
PAY009407,10382,206,20251119,6208.0,5969.7,2025-11-20,2025-11-19,0,Paid in Full
PAY009408,10382,206,20251213,3354.0,3275.99,2025-12-20,2025-12-13,0,Paid in Full
PAY009409,10382,206,20251231,5863.0,5628.14,2026-01-20,2026-01-14,0,Paid in Full
PAY009410,10383,218,20230218,12317.0,12014.25,2023-02-20,2023-02-18,0,Paid in Full
PAY009411,10383,218,20230313,8363.0,8010.66,2023-03-20,2023-03-13,0,Paid in Full
PAY009412,10383,218,20230413,4700.0,4622.68,2023-04-20,2023-04-13,0,Paid in Full
PAY009413,10383,218,20230510,4561.0,4504.89,2023-05-20,2023-05-10,0,Paid in Full
PAY009414,10383,218,20230618,7312.0,6986.76,2023-06-20,2023-06-18,0,Paid in Full
PAY009415,10383,218,20230712,1096.0,1066.84,2023-07-20,2023-07-12,0,Paid in Full
PAY009416,10383,218,20230818,9417.0,8979.52,2023-08-20,2023-08-18,0,Paid in Full
PAY009417,10383,218,20230913,7442.0,7292.48,2023-09-20,2023-09-13,0,Paid in Full
PAY009418,10383,218,20231010,3595.0,3462.78,2023-10-20,2023-10-10,0,Paid in Full
PAY009419,10383,218,20231115,13647.0,13324.67,2023-11-20,2023-11-15,0,Paid in Full
PAY009420,10383,218,20231214,2262.0,2207.42,2023-12-20,2023-12-14,0,Paid in Full
PAY009421,10383,218,20240107,977.0,973.3,2024-01-20,2024-01-07,0,Paid in Full
PAY009422,10383,218,20240214,4813.0,4704.49,2024-02-20,2024-02-14,0,Paid in Full
PAY009423,10383,218,20240318,3930.0,3848.06,2024-03-20,2024-03-18,0,Paid in Full
PAY009424,10383,218,20240406,5634.0,5465.45,2024-04-20,2024-04-06,0,Paid in Full
PAY009425,10383,218,20240517,2911.0,2903.59,2024-05-20,2024-05-17,0,Paid in Full
PAY009426,10383,218,20240613,4010.0,3965.33,2024-06-20,2024-06-13,0,Paid in Full
PAY009427,10383,218,20240715,9555.0,9213.6,2024-07-20,2024-07-15,0,Paid in Full
PAY009428,10383,218,20241016,10060.0,9981.64,2024-10-20,2024-10-16,0,Paid in Full
PAY009429,10383,218,20241212,3120.0,3031.45,2024-12-20,2024-12-12,0,Paid in Full
PAY009430,10383,218,20250111,4224.0,4187.81,2025-01-20,2025-01-11,0,Paid in Full
PAY009431,10383,218,20250205,7004.0,6941.98,2025-02-20,2025-02-05,0,Paid in Full
PAY009432,10383,218,20250602,2690.0,2580.9,2025-06-20,2025-06-02,0,Paid in Full
PAY009433,10383,218,20250705,8925.0,8791.63,2025-07-20,2025-07-05,0,Paid in Full
PAY009434,10383,218,20250814,11391.0,10986.99,2025-08-20,2025-08-14,0,Paid in Full
PAY009435,10383,218,20250911,898.0,866.46,2025-09-20,2025-09-11,0,Paid in Full
PAY009436,10383,218,20251011,3652.0,3523.51,2025-10-20,2025-10-11,0,Paid in Full
PAY009437,10383,218,20251119,7335.0,7234.35,2025-11-20,2025-11-19,0,Paid in Full
PAY009438,10383,218,20251207,9715.0,9340.89,2025-12-20,2025-12-07,0,Paid in Full
PAY009439,10383,218,20251231,4029.0,3827.73,2026-01-20,2026-01-07,0,Paid in Full
PAY009440,10384,206,20230217,6323.0,5150.53,2023-02-20,2023-02-17,0,Partial Payment
PAY009441,10384,206,20230315,4516.0,2941.52,2023-03-20,2023-03-15,0,Partial Payment
PAY009442,10384,206,20230412,4871.0,3075.28,2023-04-20,2023-04-12,0,Partial Payment
PAY009443,10384,206,20230602,6086.0,4085.26,2023-06-20,2023-06-02,0,Partial Payment
PAY009444,10384,206,20230807,4307.0,3075.07,2023-08-20,2023-08-07,0,Partial Payment
PAY009445,10384,206,20231118,2506.0,1861.39,2023-11-20,2023-11-18,0,Partial Payment
PAY009446,10384,206,20231202,7094.0,4351.25,2023-12-20,2023-12-02,0,Partial Payment
PAY009447,10384,206,20240115,615.0,548.07,2024-01-20,2024-01-15,0,Partial Payment
PAY009448,10384,206,20240218,11681.0,9517.9,2024-02-20,2024-02-18,0,Partial Payment
PAY009449,10384,206,20240312,5120.0,3568.43,2024-03-20,2024-03-12,0,Partial Payment
PAY009450,10384,206,20240409,4922.0,3423.79,2024-04-20,2024-04-09,0,Partial Payment
PAY009451,10384,206,20240511,1790.0,1314.87,2024-05-20,2024-05-11,0,Partial Payment
PAY009452,10384,206,20240609,4698.0,3701.43,2024-06-20,2024-06-09,0,Partial Payment
PAY009453,10384,206,20240814,2505.0,1613.0,2024-08-20,2024-08-14,0,Partial Payment
PAY009454,10384,206,20240906,5904.0,3877.03,2024-09-20,2024-09-06,0,Partial Payment
PAY009455,10384,206,20241113,2483.0,2129.99,2024-11-20,2024-11-13,0,Partial Payment
PAY009456,10384,206,20250212,22697.0,15363.07,2025-02-20,2025-02-12,0,Partial Payment
PAY009457,10384,206,20250403,3375.0,2409.95,2025-04-20,2025-04-03,0,Partial Payment
PAY009458,10384,206,20250505,7100.0,6115.81,2025-05-20,2025-05-05,0,Partial Payment
PAY009459,10384,206,20250706,6604.0,5276.23,2025-07-20,2025-07-06,0,Partial Payment
PAY009460,10384,206,20250909,8171.0,5740.24,2025-09-20,2025-09-09,0,Partial Payment
PAY009461,10384,206,20251114,3027.0,2437.07,2025-11-20,2025-11-14,0,Partial Payment
PAY009462,10384,206,20251209,1101.0,667.1,2025-12-20,2025-12-09,0,Partial Payment
PAY009463,10384,206,20251231,3161.0,2594.21,2026-01-20,2026-01-18,0,Partial Payment
PAY009464,10385,206,20230325,1900.0,37.01,2023-02-20,2023-03-25,33,Delinquent
PAY009465,10385,206,20230426,2371.0,77.12,2023-03-20,2023-04-26,37,Delinquent
PAY009466,10385,206,20230527,9742.0,372.0,2023-04-20,2023-05-27,37,Delinquent
PAY009467,10385,206,20230627,13342.0,494.07,2023-05-20,2023-06-27,38,Delinquent
PAY009468,10385,206,20230910,5252.0,191.02,2023-07-20,2023-09-10,52,Delinquent
PAY009469,10385,206,20231211,5106.0,104.61,2023-08-20,2023-12-11,113,Delinquent
PAY009470,10385,206,20240101,2202.0,31.72,2023-10-20,2024-01-01,73,Delinquent
PAY009471,10385,206,20240518,3764.0,70.02,2023-11-20,2024-05-18,180,Delinquent
PAY009472,10385,206,20240311,4266.0,117.72,2024-01-20,2024-03-11,51,Delinquent
PAY009473,10385,206,20240412,758.0,26.8,2024-02-20,2024-04-12,52,Delinquent
PAY009474,10385,206,20240708,3542.0,29.33,2024-04-20,2024-07-08,79,Delinquent
PAY009475,10385,206,20241021,1593.0,58.51,2024-05-20,2024-10-21,154,Delinquent
PAY009476,10385,206,20240815,1302.0,42.45,2024-06-20,2024-08-15,56,Delinquent
PAY009477,10385,206,20241210,5951.0,233.01,2024-07-20,2024-12-10,143,Delinquent
PAY009478,10385,206,20250307,6118.0,215.42,2024-09-20,2025-03-07,168,Delinquent
PAY009479,10385,206,20250326,5292.0,59.26,2024-11-20,2025-03-26,126,Delinquent
PAY009480,10385,206,20250203,1776.0,7.53,2024-12-20,2025-02-03,45,Delinquent
PAY009481,10385,206,20250226,8100.0,36.37,2025-01-20,2025-02-26,37,Delinquent
PAY009482,10385,206,20250430,4440.0,51.72,2025-02-20,2025-04-30,69,Delinquent
PAY009483,10385,206,20250719,5942.0,145.98,2025-03-20,2025-07-19,121,Delinquent
PAY009484,10385,206,20250809,10601.0,341.06,2025-04-20,2025-08-09,111,Delinquent
PAY009485,10385,206,20250925,3473.0,124.92,2025-05-20,2025-09-25,128,Delinquent
PAY009486,10385,206,20250819,4822.0,120.31,2025-06-20,2025-08-19,60,Delinquent
PAY009487,10385,206,20251227,4964.0,1.12,2025-07-20,2025-12-27,160,Delinquent
PAY009488,10385,206,20251203,6305.0,46.99,2025-08-20,2025-12-03,105,Delinquent
PAY009489,10385,206,20251231,7907.0,31.54,2025-09-20,2026-01-03,105,Delinquent
PAY009490,10385,206,20251231,11950.0,173.67,2025-10-20,2026-01-25,97,Delinquent
PAY009491,10385,206,20251231,4716.0,94.57,2025-11-20,2026-01-30,71,Delinquent
PAY009492,10385,206,20251231,1264.0,2.19,2025-12-20,2026-02-10,52,Delinquent
PAY009493,10385,206,20251231,908.0,12.66,2026-01-20,2026-07-09,170,Delinquent
PAY009494,10386,206,20230202,4299.0,4122.56,2023-02-20,2023-02-02,0,Paid in Full
PAY009495,10386,206,20230310,4222.0,4147.5,2023-03-20,2023-03-10,0,Paid in Full
PAY009496,10386,206,20230403,9553.0,9297.11,2023-04-20,2023-04-03,0,Paid in Full
PAY009497,10386,206,20230515,1766.0,1721.44,2023-05-20,2023-05-15,0,Paid in Full
PAY009498,10386,206,20230610,3508.0,3407.62,2023-06-20,2023-06-10,0,Paid in Full
PAY009499,10386,206,20230809,2112.0,2107.36,2023-08-20,2023-08-09,0,Paid in Full
PAY009500,10386,206,20230904,5306.0,5097.67,2023-09-20,2023-09-04,0,Paid in Full
PAY009501,10386,206,20231003,3095.0,3020.2,2023-10-20,2023-10-03,0,Paid in Full
PAY009502,10386,206,20231105,4427.0,4368.57,2023-11-20,2023-11-05,0,Paid in Full
PAY009503,10386,206,20231218,10167.0,9941.72,2023-12-20,2023-12-18,0,Paid in Full
PAY009504,10386,206,20240119,6356.0,6333.44,2024-01-20,2024-01-19,0,Paid in Full
PAY009505,10386,206,20240212,3128.0,3030.71,2024-02-20,2024-02-12,0,Paid in Full
PAY009506,10386,206,20240308,2278.0,2216.91,2024-03-20,2024-03-08,0,Paid in Full
PAY009507,10386,206,20240417,4615.0,4404.68,2024-04-20,2024-04-17,0,Paid in Full
PAY009508,10386,206,20240503,2947.0,2889.39,2024-05-20,2024-05-03,0,Paid in Full
PAY009509,10386,206,20240603,3064.0,2954.95,2024-06-20,2024-06-03,0,Paid in Full
PAY009510,10386,206,20240707,8072.0,7733.1,2024-07-20,2024-07-07,0,Paid in Full
PAY009511,10386,206,20241116,10964.0,10714.31,2024-11-20,2024-11-16,0,Paid in Full
PAY009512,10386,206,20241206,1048.0,1023.49,2024-12-20,2024-12-06,0,Paid in Full
PAY009513,10386,206,20250111,2561.0,2442.67,2025-01-20,2025-01-11,0,Paid in Full
PAY009514,10386,206,20250209,4042.0,3981.01,2025-02-20,2025-02-09,0,Paid in Full
PAY009515,10386,206,20250318,2533.0,2485.35,2025-03-20,2025-03-18,0,Paid in Full
PAY009516,10386,206,20250410,7413.0,7112.41,2025-04-20,2025-04-10,0,Paid in Full
PAY009517,10386,206,20250507,6522.0,6348.98,2025-05-20,2025-05-07,0,Paid in Full
PAY009518,10386,206,20250602,2204.0,2173.18,2025-06-20,2025-06-02,0,Paid in Full
PAY009519,10386,206,20250704,4183.0,4084.58,2025-07-20,2025-07-04,0,Paid in Full
PAY009520,10386,206,20250806,2548.0,2470.99,2025-08-20,2025-08-06,0,Paid in Full
PAY009521,10386,206,20251012,2509.0,2423.99,2025-10-20,2025-10-12,0,Paid in Full
PAY009522,10386,206,20251102,10683.0,10474.89,2025-11-20,2025-11-02,0,Paid in Full
PAY009523,10386,206,20251208,7285.0,7262.82,2025-12-20,2025-12-08,0,Paid in Full
PAY009524,10386,206,20251231,4360.0,4288.44,2026-01-20,2026-01-03,0,Paid in Full
PAY009525,10387,206,20230215,4561.0,2838.87,2023-02-20,2023-02-15,0,Partial Payment
PAY009526,10387,206,20230518,2419.0,1785.72,2023-05-20,2023-05-18,0,Partial Payment
PAY009527,10387,206,20230618,607.0,526.42,2023-06-20,2023-06-18,0,Partial Payment
PAY009528,10387,206,20230707,1051.0,660.38,2023-07-20,2023-07-07,0,Partial Payment
PAY009529,10387,206,20230803,2704.0,2424.58,2023-08-20,2023-08-03,0,Partial Payment
PAY009530,10387,206,20230902,4340.0,3839.69,2023-09-20,2023-09-02,0,Partial Payment
PAY009531,10387,206,20231211,645.0,402.15,2023-12-20,2023-12-11,0,Partial Payment
PAY009532,10387,206,20240114,1505.0,1324.44,2024-01-20,2024-01-14,0,Partial Payment
PAY009533,10387,206,20240304,4564.0,3235.6,2024-03-20,2024-03-04,0,Partial Payment
PAY009534,10387,206,20240503,2677.0,2284.59,2024-05-20,2024-05-03,0,Partial Payment
PAY009535,10387,206,20240607,410.0,297.46,2024-06-20,2024-06-07,0,Partial Payment
PAY009536,10387,206,20240803,2963.0,2169.68,2024-08-20,2024-08-03,0,Partial Payment
PAY009537,10387,206,20240907,4679.0,3697.69,2024-09-20,2024-09-07,0,Partial Payment
PAY009538,10387,206,20241012,1971.0,1640.55,2024-10-20,2024-10-12,0,Partial Payment
PAY009539,10387,206,20241117,8810.0,5375.3,2024-11-20,2024-11-17,0,Partial Payment
PAY009540,10387,206,20241207,2319.0,1804.06,2024-12-20,2024-12-07,0,Partial Payment
PAY009541,10387,206,20250414,5706.0,3743.25,2025-04-20,2025-04-14,0,Partial Payment
PAY009542,10387,206,20250506,4020.0,2829.22,2025-05-20,2025-05-06,0,Partial Payment
PAY009543,10387,206,20250614,892.0,628.32,2025-06-20,2025-06-14,0,Partial Payment
PAY009544,10387,206,20250712,1944.0,1439.96,2025-07-20,2025-07-12,0,Partial Payment
PAY009545,10387,206,20250815,493.0,345.22,2025-08-20,2025-08-15,0,Partial Payment
PAY009546,10387,206,20251003,4723.0,2985.92,2025-10-20,2025-10-03,0,Partial Payment
